,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2016-05-15,126529,1154,112,7347,11801,146943
2016-05-16,119991,603,295,225,7430,128544
2016-05-17,93922,642,151,4213,8428,107356
2016-05-18,96327,656,80,4092,9239,110394
2016-05-19,101255,551,27,6689,10432,118954
2016-05-20,143567,683,93,8344,8360,161047
2016-05-21,160731,535,484,6855,19396,188001
2016-05-22,144711,779,0,7828,11720,165038
2016-05-23,99588,478,273,7771,7256,115366
2016-05-24,85750,527,416,4826,10158,101677
2016-05-25,141329,799,0,2307,10270,154705
2016-05-26,172255,689,259,12443,13088,198734
2016-05-27,151518,800,78,5784,7256,165436
2016-05-28,170493,494,0,4344,21737,197068
2016-05-29,153018,724,107,10470,13183,177502
2016-05-30,102379,894,163,95,8832,112363
2016-05-31,90854,569,343,4282,11057,107105
2016-06-01,119098,625,168,3894,11678,135463
2016-06-02,144394,584,100,9265,14140,168483
2016-06-03,164108,679,68,6656,9342,180853
2016-06-04,189350,561,194,3273,21925,215303
2016-06-05,152299,797,295,5001,14147,172539
2016-06-06,120253,720,0,5257,9890,136120
2016-06-07,110400,628,74,1202,10233,122537
2016-06-08,116358,573,873,2776,12032,132612
2016-06-09,121251,766,145,6018,15081,143261
2016-06-10,172499,827,255,8042,9759,191382
2016-06-11,204917,907,0,4378,22856,233058
2016-06-12,157319,775,151,12741,14448,185434
2016-06-13,122352,780,155,412,8494,132193
2016-06-14,109629,1367,268,8727,12220,132211
2016-06-15,130743,786,119,9349,13404,154401
2016-06-16,152807,883,0,5437,14761,173888
2016-06-17,215734,1149,0,11583,10545,239011
2016-06-18,261211,742,344,4092,26089,292478
2016-06-19,208561,1560,257,6188,16790,233356
2016-06-20,147754,886,113,6861,12007,167621
2016-06-21,123382,856,4,1964,13321,139527
2016-06-22,138247,818,265,4348,16550,160228
2016-06-23,174602,1048,203,7072,18030,200955
2016-06-24,244347,1590,554,6794,8508,261793
2016-06-25,309296,1026,362,10041,27870,348595
2016-06-26,231540,1597,0,11427,20294,264858
2016-06-27,170240,1244,394,1136,14479,187493
2016-06-28,142914,1125,488,3632,13323,161482
2016-06-29,147913,954,0,3049,17144,169060
2016-06-30,184166,1333,47,10590,21598,217734
2016-07-01,294609,1641,101,8678,15227,320256
2016-07-02,375749,1318,599,4929,21972,404567
2016-07-03,266894,1752,0,8746,21334,298726
2016-07-04,194557,1368,69,10358,16474,222826
2016-07-05,177144,1665,342,1955,17854,198960
2016-07-06,177777,1213,263,2250,21075,202578
2016-07-07,204338,1410,28,7984,21172,234932
2016-07-08,287732,2319,122,7672,15469,313314
2016-07-09,423367,1473,123,8936,30812,464711
2016-07-10,345900,2650,151,11530,15994,376225
2016-07-11,240731,2219,212,4306,17306,264774
2016-07-12,169591,2794,342,5788,19497,198012
2016-07-13,194376,1703,0,5922,23195,225196
2016-07-14,222155,1844,150,14978,22238,261365
2016-07-15,303757,2568,205,5368,14853,326751
2016-07-16,415029,1920,201,9616,30446,457212
2016-07-17,333058,2242,99,8809,22657,366865
2016-07-18,260859,1938,90,4570,9557,277014
2016-07-19,214667,2622,0,6494,20479,244262
2016-07-20,217196,1851,136,2632,22075,243890
2016-07-21,255103,2062,0,8579,22383,288127
2016-07-22,371882,2612,0,11062,13138,398694
2016-07-23,471733,2150,0,8854,30441,513178
2016-07-24,333878,2852,0,13200,22164,372094
2016-07-25,284131,1970,82,7715,17015,310913
2016-07-26,207879,2319,138,3983,18658,232977
2016-07-27,209338,1822,127,4078,21904,237269
2016-07-28,243862,1798,249,9851,21475,277235
2016-07-29,377675,1767,130,8286,15160,403018
2016-07-30,540480,2393,294,11763,23525,578455
2016-07-31,397330,2742,0,14110,23373,437555
2016-08-01,332656,1628,0,11339,17023,362646
